file;file_number;last_modif;modification_type;numAlt;numVot;numUniq;isApproval;isStrict;isComplete;hasCondorcet;isSP;isSC;isSPTree
00061-00000021.cat;21;2024-11-15 12:55:38.726385;original;1755;8339;6254;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000022.cat;22;2024-11-15 12:55:38.730385;original;1752;8333;6251;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000023.cat;23;2024-11-15 12:55:38.734385;original;1752;8334;6252;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000024.cat;24;2024-11-15 12:55:38.734385;original;1746;8328;6249;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000025.cat;25;2024-11-15 12:55:38.738385;original;1745;8330;6250;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000026.cat;26;2024-11-15 12:55:38.742385;original;1749;8334;6253;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000027.cat;27;2024-11-15 12:55:38.746385;original;1749;8336;6253;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000028.cat;28;2024-11-15 12:55:38.750385;original;1749;8335;6252;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000029.cat;29;2024-11-15 12:55:38.754385;original;1749;8334;6249;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000030.cat;30;2024-11-15 12:55:38.754385;original;1749;8334;6252;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000031.cat;31;2024-11-15 12:55:38.758385;original;1750;8332;6254;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000032.cat;32;2024-11-15 12:55:38.762385;original;1751;8340;6259;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000033.cat;33;2024-11-15 12:55:38.766385;original;1749;8336;6257;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000034.cat;34;2024-11-15 12:55:38.770385;original;1756;8342;6260;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000035.cat;35;2024-11-15 12:55:38.774385;original;1754;8317;6256;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000036.cat;36;2024-11-15 12:55:38.774385;original;1759;8348;6267;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000037.cat;37;2024-11-15 12:55:38.778385;original;1759;8346;6270;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000038.cat;38;2024-11-15 12:55:38.782385;original;1758;8344;6266;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000039.cat;39;2024-11-15 12:55:38.786385;original;1757;8334;6258;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000040.cat;40;2024-11-15 12:55:38.790385;original;1757;8338;6257;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000041.cat;41;2024-11-15 12:55:38.794385;original;1767;8350;6270;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000042.cat;42;2024-11-15 12:55:38.794385;original;1768;8353;6273;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000043.cat;43;2024-11-15 12:55:38.798385;original;1766;8351;6268;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000044.cat;44;2024-11-15 12:55:38.802385;original;1765;8358;6272;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000045.cat;45;2024-11-15 12:55:38.806385;original;1765;8356;6272;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000046.cat;46;2024-11-15 12:55:38.810385;original;1766;8352;6271;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000047.cat;47;2024-11-15 12:55:38.814385;original;1766;8356;6274;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000048.cat;48;2024-11-15 12:55:38.818385;original;1771;8359;6286;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000049.cat;49;2024-11-15 12:55:38.818385;original;1769;8364;6287;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000050.cat;50;2024-11-15 12:55:38.822385;original;1768;8359;6284;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000051.cat;51;2024-11-15 12:55:38.826385;original;1769;8360;6285;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000052.cat;52;2024-11-15 12:55:38.830385;original;1771;8358;6288;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000053.cat;53;2024-11-15 12:55:38.834385;original;1769;8358;6280;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000054.cat;54;2024-11-15 12:55:38.838385;original;1770;8362;6283;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000055.cat;55;2024-11-15 12:55:38.838385;original;1770;8357;6280;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000056.cat;56;2024-11-15 12:55:38.842385;original;1771;8361;6283;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000057.cat;57;2024-11-15 12:55:38.846385;original;1770;8356;6279;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000058.cat;58;2024-11-15 12:55:38.850385;original;1771;8357;6281;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000059.cat;59;2024-11-15 12:55:38.854385;original;1772;8354;6278;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000060.cat;60;2024-11-15 12:55:38.858385;original;1772;8359;6278;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000061.cat;61;2024-11-15 12:55:38.862385;original;1772;8358;6280;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000062.cat;62;2024-11-15 12:55:38.862385;original;1772;8363;6284;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000063.cat;63;2024-11-15 12:55:38.866385;original;1771;8341;6239;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000064.cat;64;2024-11-15 12:55:38.870385;original;1770;8348;6267;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000065.cat;65;2024-11-15 12:55:38.874385;original;1771;8353;6277;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000066.cat;66;2024-11-15 12:55:38.878385;original;1774;8367;6295;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000067.cat;67;2024-11-15 12:55:38.882385;original;1773;8361;6291;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000068.cat;68;2024-11-15 12:55:38.882385;original;1765;8348;6280;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000069.cat;69;2024-11-15 12:55:38.886385;original;1767;8357;6288;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000070.cat;70;2024-11-15 12:55:38.890385;original;1767;8359;6289;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000071.cat;71;2024-11-15 12:55:38.894385;original;1764;8353;6280;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000072.cat;72;2024-11-15 12:55:38.898385;original;1763;8324;6266;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000073.cat;73;2024-11-15 12:55:38.902385;original;1763;8324;6269;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000074.cat;74;2024-11-15 12:55:38.906385;original;1763;8327;6269;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000075.cat;75;2024-11-15 12:55:38.906385;original;1763;8331;6271;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000076.cat;76;2024-11-15 12:55:38.910385;original;1767;8333;6269;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000077.cat;77;2024-11-15 12:55:38.914386;original;1767;8343;6273;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000078.cat;78;2024-11-15 12:55:38.918386;original;1766;8338;6280;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000079.cat;79;2024-11-15 12:55:38.922385;original;1766;8340;6278;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000080.cat;80;2024-11-15 12:55:38.926385;original;1766;8340;6277;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000081.cat;81;2024-11-15 12:55:38.930386;original;1766;8335;6273;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000082.cat;82;2024-11-15 12:55:38.930386;original;1767;8344;6282;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000083.cat;83;2024-11-15 12:55:38.934386;original;1766;8344;6284;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000084.cat;84;2024-11-15 12:55:38.938385;original;1763;8331;6269;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000085.cat;85;2024-11-15 12:55:38.942386;original;1764;8337;6277;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000086.cat;86;2024-11-15 12:55:38.946386;original;1763;8336;6278;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000087.cat;87;2024-11-15 12:55:38.950386;original;1767;8372;6310;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000088.cat;88;2024-11-15 12:55:38.950386;original;1764;8361;6291;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000089.cat;89;2024-11-15 12:55:38.954386;original;1763;8355;6286;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000090.cat;90;2024-11-15 12:55:38.958386;original;1761;8352;6286;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000091.cat;91;2024-11-15 12:55:38.962386;original;1761;8353;6288;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000092.cat;92;2024-11-15 12:55:38.966386;original;1769;8357;6291;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000093.cat;93;2024-11-15 12:55:38.970386;original;1769;8356;6283;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000094.cat;94;2024-11-15 12:55:38.970386;original;1769;8355;6283;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000095.cat;95;2024-11-15 12:55:38.974386;original;1769;8355;6283;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000096.cat;96;2024-11-15 12:55:38.978386;original;1770;8355;6282;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000097.cat;97;2024-11-15 12:55:38.982386;original;1768;8353;6280;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000098.cat;98;2024-11-15 12:55:38.986386;original;1765;8341;6267;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000099.cat;99;2024-11-15 12:55:38.990386;original;1767;8349;6285;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000100.cat;100;2024-11-15 12:55:38.994386;original;1767;8350;6287;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000101.cat;101;2024-11-15 12:55:38.994386;original;1767;8342;6283;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000102.cat;102;2024-11-15 12:55:38.998386;original;1764;8335;6275;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000103.cat;103;2024-11-15 12:55:39.002386;original;1765;8334;6274;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000104.cat;104;2024-11-15 12:55:39.006386;original;1766;8332;6272;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000105.cat;105;2024-11-15 12:55:39.010386;original;1765;8338;6273;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000106.cat;106;2024-11-15 12:55:39.014386;original;1766;8339;6277;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000107.cat;107;2024-11-15 12:55:39.014386;original;1768;8339;6279;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000108.cat;108;2024-11-15 12:55:39.018386;original;1765;8327;6274;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000109.cat;109;2024-11-15 12:55:39.022386;original;1766;8326;6275;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000110.cat;110;2024-11-15 12:55:39.026386;original;1761;8324;6269;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000111.cat;111;2024-11-15 12:55:39.030386;original;1763;8324;6273;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000112.cat;112;2024-11-15 12:55:39.034386;original;1763;8323;6274;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000113.cat;113;2024-11-15 12:55:39.034386;original;1763;8323;6277;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000114.cat;114;2024-11-15 12:55:39.038386;original;1778;8331;6291;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000115.cat;115;2024-11-15 12:55:39.042386;original;1779;8341;6304;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000116.cat;116;2024-11-15 12:55:39.046386;original;1780;8347;6285;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000117.cat;117;2024-11-15 12:55:39.050386;original;1780;8346;6302;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000118.cat;118;2024-11-15 12:55:39.054386;original;1781;8354;6309;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000119.cat;119;2024-11-15 12:55:39.058386;original;1781;8354;6310;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000120.cat;120;2024-11-15 12:55:39.058386;original;1781;8353;6313;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000121.cat;121;2024-11-15 12:55:39.062386;original;1778;8353;6315;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000122.cat;122;2024-11-15 12:55:39.066386;original;1777;8347;6306;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000123.cat;123;2024-11-15 12:55:39.070386;original;1777;8349;6308;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000124.cat;124;2024-11-15 12:55:39.074386;original;1776;8353;6312;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000125.cat;125;2024-11-15 12:55:39.078386;original;1775;8357;6315;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000126.cat;126;2024-11-15 12:55:39.082386;original;1774;8356;6316;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000127.cat;127;2024-11-15 12:55:39.082386;original;1773;8355;6310;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000128.cat;128;2024-11-15 12:55:39.086386;original;1773;8353;6309;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000129.cat;129;2024-11-15 12:55:39.090386;original;1765;8344;6300;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000130.cat;130;2024-11-15 12:55:39.094386;original;1866;8446;6404;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000131.cat;131;2024-11-15 12:55:39.098386;original;1865;8440;6399;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000132.cat;132;2024-11-15 12:55:39.102386;original;1865;8445;6404;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000133.cat;133;2024-11-15 12:55:39.106386;original;1864;8445;6404;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000134.cat;134;2024-11-15 12:55:39.106386;original;1864;8450;6406;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000135.cat;135;2024-11-15 12:55:39.110386;original;1864;8453;6406;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000136.cat;136;2024-11-15 12:55:39.114386;original;1863;8454;6404;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000137.cat;137;2024-11-15 12:55:39.118386;original;1858;8446;6400;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000138.cat;138;2024-11-15 12:55:39.122386;original;1864;8464;6422;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000139.cat;139;2024-11-15 12:55:39.126386;original;1864;8463;6421;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000140.cat;140;2024-11-15 12:55:39.130386;original;1862;8458;6412;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000141.cat;141;2024-11-15 12:55:39.130386;original;1859;8458;6415;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000142.cat;142;2024-11-15 12:55:39.134386;original;1861;8463;6420;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000143.cat;143;2024-11-15 12:55:39.138386;original;1861;8462;6420;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000144.cat;144;2024-11-15 12:55:39.142386;original;1862;8463;6421;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000145.cat;145;2024-11-15 12:55:39.146386;original;1862;8459;6421;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000146.cat;146;2024-11-15 12:55:39.150386;original;1863;8460;6423;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000147.cat;147;2024-11-15 12:55:39.154387;original;1862;8431;6408;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000148.cat;148;2024-11-15 12:55:39.154387;original;1867;8444;6416;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000149.cat;149;2024-11-15 12:55:39.158386;original;1863;8444;6416;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000150.cat;150;2024-11-15 12:55:39.162386;original;1863;8443;6418;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000151.cat;151;2024-11-15 12:55:39.166387;original;1864;8447;6420;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000152.cat;152;2024-11-15 12:55:39.170387;original;1858;8416;6376;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000153.cat;153;2024-11-15 12:55:39.174387;original;1862;8425;6388;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000154.cat;154;2024-11-15 12:55:39.174387;original;1867;8423;6373;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000155.cat;155;2024-11-15 12:55:39.178386;original;1869;8459;6407;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000156.cat;156;2024-11-15 12:55:39.182387;original;1870;8459;6408;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000157.cat;157;2024-11-15 12:55:39.186387;original;1871;8460;6408;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000158.cat;158;2024-11-15 12:55:39.190387;original;1872;8463;6410;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000159.cat;159;2024-11-15 12:55:39.194387;original;1871;8453;6391;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000160.cat;160;2024-11-15 12:55:39.198387;original;1870;8454;6389;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000161.cat;161;2024-11-15 12:55:39.198387;original;1870;8461;6395;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000162.cat;162;2024-11-15 12:55:39.202387;original;1869;8459;6395;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000163.cat;163;2024-11-15 12:55:39.206387;original;1870;8460;6395;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000164.cat;164;2024-11-15 12:55:39.210387;original;1872;8461;6397;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000165.cat;165;2024-11-15 12:55:39.214387;original;1871;8456;6395;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000166.cat;166;2024-11-15 12:55:39.218387;original;1872;8470;6399;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000167.cat;167;2024-11-15 12:55:39.222387;original;1875;8480;6424;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000168.cat;168;2024-11-15 12:55:39.222387;original;1873;8478;6422;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000169.cat;169;2024-11-15 12:55:39.226387;original;1872;8483;6421;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000170.cat;170;2024-11-15 12:55:39.230387;original;1872;8475;6409;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000171.cat;171;2024-11-15 12:55:39.234387;original;1872;8476;6410;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000172.cat;172;2024-11-15 12:55:39.238387;original;1870;8480;6412;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000173.cat;173;2024-11-15 12:55:39.242387;original;1870;8478;6412;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000174.cat;174;2024-11-15 12:55:39.242387;original;1870;8478;6413;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000175.cat;175;2024-11-15 12:55:39.246387;original;1871;8486;6433;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000176.cat;176;2024-11-15 12:55:39.250387;original;1871;8492;6439;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000177.cat;177;2024-11-15 12:55:39.254387;original;1870;8490;6438;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000178.cat;178;2024-11-15 12:55:39.258387;original;1869;8489;6436;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000179.cat;179;2024-11-15 12:55:39.262387;original;1868;8482;6422;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000180.cat;180;2024-11-15 12:55:39.266387;original;1869;8481;6421;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000181.cat;181;2024-11-15 12:55:39.266387;original;1872;8491;6437;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000182.cat;182;2024-11-15 12:55:39.270387;original;1872;8498;6439;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000183.cat;183;2024-11-15 12:55:39.274387;original;1872;8500;6440;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000184.cat;184;2024-11-15 12:55:39.278387;original;1870;8493;6420;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000185.cat;185;2024-11-15 12:55:39.282387;original;1870;8491;6419;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000186.cat;186;2024-11-15 12:55:39.286387;original;1869;8490;6419;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000187.cat;187;2024-11-15 12:55:39.290387;original;1868;8492;6417;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000188.cat;188;2024-11-15 12:55:39.290387;original;1868;8493;6417;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000189.cat;189;2024-11-15 12:55:39.294387;original;1868;8496;6420;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000190.cat;190;2024-11-15 12:55:39.298387;original;1869;8496;6421;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000191.cat;191;2024-11-15 12:55:39.302387;original;1870;8500;6425;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000192.cat;192;2024-11-15 12:55:39.306387;original;1869;8500;6424;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000193.cat;193;2024-11-15 12:55:39.310387;original;1869;8481;6335;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000194.cat;194;2024-11-15 12:55:39.314387;original;1867;8507;6443;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000195.cat;195;2024-11-15 12:55:39.314387;original;1876;8516;6452;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000196.cat;196;2024-11-15 12:55:39.318387;original;1861;8493;6429;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000197.cat;197;2024-11-15 12:55:39.322387;original;1875;8510;6440;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000198.cat;198;2024-11-15 12:55:39.326387;original;1876;8511;6443;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000199.cat;199;2024-11-15 12:55:39.330387;original;1876;8513;6447;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000200.cat;200;2024-11-15 12:55:39.334387;original;1876;8512;6446;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000201.cat;201;2024-11-15 12:55:39.338387;original;1876;8509;6430;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000202.cat;202;2024-11-15 12:55:39.338387;original;1877;8514;6435;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000203.cat;203;2024-11-15 12:55:39.342387;original;1877;8513;6436;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000204.cat;204;2024-11-15 12:55:39.346387;original;1876;8516;6439;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000205.cat;205;2024-11-15 12:55:39.350387;original;1875;8512;6437;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000206.cat;206;2024-11-15 12:55:39.354387;original;1876;8518;6442;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000207.cat;207;2024-11-15 12:55:39.358387;original;1857;8488;6410;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000208.cat;208;2024-11-15 12:55:39.358387;original;1877;8536;6479;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000209.cat;209;2024-11-15 12:55:39.362387;original;1877;8533;6477;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000210.cat;210;2024-11-15 12:55:39.366387;original;1856;8506;6442;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000211.cat;211;2024-11-15 12:55:39.370387;original;1877;8524;6455;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000212.cat;212;2024-11-15 12:55:39.374387;original;1877;8528;6457;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000213.cat;213;2024-11-15 12:55:39.378387;original;1856;8500;6412;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000214.cat;214;2024-11-15 12:55:39.382387;original;1856;8503;6415;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000215.cat;215;2024-11-15 12:55:39.382387;original;1856;8502;6415;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000216.cat;216;2024-11-15 12:55:39.386387;original;1856;8502;6415;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000217.cat;217;2024-11-15 12:55:39.390387;original;1858;8510;6419;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000218.cat;218;2024-11-15 12:55:39.394387;original;1857;8510;6420;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000219.cat;219;2024-11-15 12:55:39.398387;original;1858;8521;6425;True;N/A;False;N/A;N/A;N/A;N/A
00061-00000220.cat;220;2024-11-15 12:55:39.402387;original;1858;8525;6428;True;N/A;False;N/A;N/A;N/A;N/A
