file;file_number;last_modif;md5;modification_type;numAlt;numVot;numUniq;isApproval;isStrict;isComplete;hasCondorcet;isSP;isSC;isSPTree
00055-00000018.soc;18;2024-10-16 17:43:05.599277;ef2803f35d97900c07ab3c85a088a3ef;induced;219;538;537;False;True;True;True;False;False;True
00055-00000019.soi;19;2024-10-16 17:43:05.607277;9acc052bc19929acd613e5330daa2736;original;347;653;651;False;True;False;True;N/A;N/A;N/A
00055-00000019.soc;19;2024-10-16 17:43:05.603277;d324070d9a03eeabfdd25153266e44d2;induced;335;583;582;False;True;True;True;False;False;False
00055-00000020.soi;20;2024-10-16 17:43:05.611277;f2a1e977f04357e5513e0b35e3fff281;original;347;766;763;False;True;False;True;N/A;N/A;N/A
00055-00000020.soc;20;2024-10-16 17:43:05.611277;77f5cf256807700d67bf96add8a71808;induced;335;695;692;False;True;True;True;False;False;True
00055-00000021.soi;21;2024-10-16 17:43:05.615277;8b5db992616cf235047a39e4c2aa2b09;original;345;789;785;False;True;False;True;N/A;N/A;N/A
00055-00000021.soc;21;2024-10-16 17:43:05.615277;40b2347183b3dca95c4098242a1ee945;induced;325;730;727;False;True;True;True;False;False;False
00055-00000022.soi;22;2024-10-16 17:43:05.623277;6d0a92647c112be5c24a021d80888d93;original;345;841;833;False;True;False;True;N/A;N/A;N/A
00055-00000022.soc;22;2024-10-16 17:43:05.619277;915e4cc7b9f6eca4ca6dfa318eff0bb8;induced;343;782;773;False;True;True;True;False;False;False
00055-00000023.soi;23;2024-10-16 17:43:05.627277;d437a58f111a76b0d62c957b18387e19;original;347;963;961;False;True;False;True;N/A;N/A;N/A
00055-00000023.soc;23;2024-10-16 17:43:05.627277;92d98ee0d133091a9c6387702d605c85;induced;344;860;859;False;True;True;True;False;False;False
00055-00000024.soi;24;2024-10-16 17:43:05.635277;8e17df0be4f4a0fc3a8399376a3da562;original;351;986;981;False;True;False;True;N/A;N/A;N/A
00055-00000024.soc;24;2024-10-16 17:43:05.631277;27def8eeebe4ea1ca54373702375371c;induced;346;870;867;False;True;True;True;False;False;False
00055-00000025.soi;25;2024-10-16 17:43:05.643277;c31b3f77aa6c3441931a73f685a6536f;original;351;951;951;False;True;False;True;N/A;N/A;N/A
00055-00000025.soc;25;2024-10-16 17:43:05.639277;6e544835bb74fc14e8459ce10af062b8;induced;350;873;873;False;True;True;True;False;False;True
00055-00000026.soi;26;2024-10-16 17:43:05.647277;97befe044332602695e5679c89c37d35;original;351;991;990;False;True;False;True;N/A;N/A;N/A
00055-00000026.soc;26;2024-10-16 17:43:05.647277;a060b768b413e356cbb36fe083ffff44;induced;351;898;897;False;True;True;True;False;False;False
00055-00000027.soi;27;2024-10-16 17:43:05.655277;e0b57be98c24fa0b8378031a42bb3917;original;351;1058;1057;False;True;False;True;N/A;N/A;N/A
00055-00000027.soc;27;2024-10-16 17:43:05.651277;e8e0e65a149056704e25ee203876bd4a;induced;351;969;968;False;True;True;True;False;False;True
00055-00000028.soi;28;2024-10-16 17:43:05.663277;0b91480520acb91d87d9adaca03638a4;original;351;982;979;False;True;False;True;N/A;N/A;N/A
00055-00000028.soc;28;2024-10-16 17:43:05.659277;9559b84ad4ac51d1642ac377f51bb9c6;induced;351;904;902;False;True;True;True;False;False;False
00055-00000029.soi;29;2024-10-16 17:43:05.671277;869322f08e54d02d27b7612177fc52de;original;353;1084;1082;False;True;False;True;N/A;N/A;N/A
00055-00000029.soc;29;2024-10-16 17:43:05.667277;e53da7ce2e087c5ce53754a359fc0c84;induced;351;993;992;False;True;True;True;False;False;False
00055-00000030.soi;30;2024-10-16 17:43:05.679277;5154498084c4e265e63c2a45a454b03b;original;353;1000;994;False;True;False;True;N/A;N/A;N/A
00055-00000030.soc;30;2024-10-16 17:43:05.675277;6672de6a0020c222f3b3b31304b3956a;induced;353;917;913;False;True;True;True;False;False;False
00055-00000031.soi;31;2024-10-16 17:43:05.679277;902821e8831c8bbde1d5912deeecb766;original;112;749;741;False;True;False;True;N/A;N/A;N/A
00055-00000031.soc;31;2024-10-16 17:43:05.679277;e1465072338b125b505f047fb991730c;induced;112;626;620;False;True;True;True;False;False;False
00055-00000032.soi;32;2024-10-16 17:43:05.679277;4014252a46c821a8991aa77f7e7b887e;original;112;825;821;False;True;False;True;N/A;N/A;N/A
00055-00000032.soc;32;2024-10-16 17:43:05.679277;5d5a0667aeb40fc4b3a573cd2fbb83bd;induced;112;704;702;False;True;True;True;False;False;True
00055-00000033.soi;33;2024-10-16 17:43:05.683277;bccdf63a1c772a40155f2389f41bd4e4;original;114;976;969;False;True;False;True;N/A;N/A;N/A
00055-00000033.soc;33;2024-10-16 17:43:05.679277;aba3781728ac7bec88305f67ed3ac15b;induced;114;867;861;False;True;True;True;False;False;True
00055-00000034.soi;34;2024-10-16 17:43:05.683277;19b9a5bcd86fcb327243e92ec72f65f4;original;237;1010;1007;False;True;False;True;N/A;N/A;N/A
00055-00000034.soc;34;2024-10-16 17:43:05.683277;df29fc877d52254a16ba94264eb31058;induced;116;294;294;False;True;True;True;False;False;False
00055-00000035.soi;35;2024-10-16 17:43:05.687277;d7d256e47e3287b5b34e943ec774047f;original;240;990;978;False;True;False;True;N/A;N/A;N/A
00055-00000035.soc;35;2024-10-16 17:43:05.683277;e74d5c8fc743401d763ec7f6b7b1b43f;induced;227;303;303;False;True;True;True;False;False;False
00055-00000036.soi;36;2024-10-16 17:43:05.687277;2402307c55df3f0cf5f9ec0519bf3565;original;240;1168;1157;False;True;False;True;N/A;N/A;N/A
00055-00000036.soc;36;2024-10-16 17:43:05.687277;eb85333180837d7eef01168b44303e9d;induced;239;351;351;False;True;True;True;False;False;False
00055-00000037.soi;37;2024-10-16 17:43:05.691277;506b8ef4d66478829299ab012d80aef5;original;240;1389;1375;False;True;False;True;N/A;N/A;N/A
00055-00000037.soc;37;2024-10-16 17:43:05.687277;a460ed6fda32b93175cd32e73876bc0c;induced;226;414;413;False;True;True;True;False;False;True
00055-00000038.soi;38;2024-10-16 17:43:05.695277;81a9e2f5766696bf5491d6ac053e169f;original;237;1424;1392;False;True;False;True;N/A;N/A;N/A
00055-00000038.soc;38;2024-10-16 17:43:05.691277;275807a209c64a20a493368c9adf8eff;induced;232;400;400;False;True;True;True;False;False;True
00055-00000039.soi;39;2024-10-16 17:43:05.695277;76ff192cfef4a0781b9e1c86dfd38186;original;239;1580;1556;False;True;False;True;N/A;N/A;N/A
00055-00000039.soc;39;2024-10-16 17:43:05.695277;5eb33c0b44adbbd6dadad4e0bc94250c;induced;236;359;359;False;True;True;True;False;False;True
00055-00000040.soi;40;2024-10-16 17:43:05.699277;c0544ef786046c48a3e5f5eca11eec92;original;241;1520;1513;False;True;False;True;N/A;N/A;N/A
00055-00000040.soc;40;2024-10-16 17:43:05.699277;589a60101bd14bb56ade433a14ead328;induced;235;365;365;False;True;True;True;False;False;True
00055-00000041.soi;41;2024-10-16 17:43:05.703277;727407c45267cc2378e1c07718d0000f;original;242;1658;1649;False;True;False;False;N/A;N/A;N/A
00055-00000041.soc;41;2024-10-16 17:43:05.699277;b35840fd1292efd8c7edc2c608482362;induced;232;376;376;False;True;True;False;False;False;True
00055-00000042.soi;42;2024-10-16 17:43:05.707277;3736e68cc9d1c3de786fae1123e675be;original;245;1632;1620;False;True;False;True;N/A;N/A;N/A
00055-00000042.soc;42;2024-10-16 17:43:05.703277;3699d418335f285b91b2d21ab3f64e4f;induced;233;473;473;False;True;True;True;False;False;False
00055-00000043.soi;43;2024-10-16 17:43:05.711277;279a8a9a46e53ff38289e2b815e76cc4;original;245;1736;1725;False;True;False;True;N/A;N/A;N/A
00055-00000043.soc;43;2024-10-16 17:43:05.707277;c0265b537ae4e8c205b88a09ccca87e9;induced;245;487;487;False;True;True;True;False;False;True
00055-00000044.soi;44;2024-10-16 17:43:05.715277;dde120569b0adcc0eb6a4c4c8755c804;original;244;1833;1826;False;True;False;True;N/A;N/A;N/A
00055-00000044.soc;44;2024-10-16 17:43:05.711277;48cad755310e453f7e97f8c4999361ee;induced;238;542;542;False;True;True;True;False;False;False
00055-00000045.soi;45;2024-10-16 17:43:05.719277;04bb20824f405d2d647fbcfe332d99f3;original;246;1743;1734;False;True;False;True;N/A;N/A;N/A
00055-00000045.soc;45;2024-10-16 17:43:05.715277;16f0a0b9f8a88c18208282c3c3d124d4;induced;244;601;601;False;True;True;True;False;False;False
00055-00000046.soi;46;2024-10-16 17:43:05.723277;77d72465b90b5bdc7493fa9fa91a7b26;original;246;1751;1741;False;True;False;True;N/A;N/A;N/A
00055-00000046.soc;46;2024-10-16 17:43:05.719277;e5c4737ef202c773f64b5fa7345d849a;induced;243;593;593;False;True;True;True;False;False;False
00055-00000047.soi;47;2024-10-16 17:43:05.727277;599eea3bcee9ab7851e26cf123c411ab;original;252;1786;1780;False;True;False;True;N/A;N/A;N/A
00055-00000047.soc;47;2024-10-16 17:43:05.723277;d07a58fc4216df185957fccd8dd279b8;induced;242;615;615;False;True;True;True;False;False;False
00055-00000048.soi;48;2024-10-16 17:43:05.731277;b9ffd0e8850aca62250c6372067b566b;original;252;1824;1813;False;True;False;True;N/A;N/A;N/A
00055-00000048.soc;48;2024-10-16 17:43:05.727277;de018b61737840eced10f7cce539263a;induced;243;607;607;False;True;True;True;False;False;True
00055-00000049.soi;49;2024-10-16 17:43:05.735277;ee0a4b0c0e64178f817a9c8221fb3419;original;253;1653;1645;False;True;False;False;N/A;N/A;N/A
00055-00000049.soc;49;2024-10-16 17:43:05.731277;92c91187ce19293f850439c86bf9a4b9;induced;248;525;525;False;True;True;True;False;False;False
00055-00000050.soi;50;2024-10-16 17:43:05.739277;9c52a06c0cdbc0f3aa7a3cb97713f82f;original;253;1730;1723;False;True;False;True;N/A;N/A;N/A
00055-00000050.soc;50;2024-10-16 17:43:05.735277;9e810f168338867f39d2574c87e401e5;induced;250;549;549;False;True;True;True;False;False;True
00055-00000051.soi;51;2024-10-16 17:43:05.743277;181596460522b0f0ec935b9704a82b00;original;254;1539;1529;False;True;False;True;N/A;N/A;N/A
00055-00000051.soc;51;2024-10-16 17:43:05.739277;e03b2008c3bbe5362772cb44a4330b40;induced;250;511;511;False;True;True;True;False;False;True
00055-00000052.soi;52;2024-10-16 17:43:05.747277;33d00d3e74134a72c7fc9d74f9eff514;original;255;1545;1532;False;True;False;True;N/A;N/A;N/A
00055-00000052.soc;52;2024-10-16 17:43:05.743277;7aa0b7c21097e99ff4f0a9a6e3d57722;induced;247;526;526;False;True;True;True;False;False;True
00055-00000053.soi;53;2024-10-16 17:43:05.751277;76a61d6342db81e3520c21a2578ab182;original;256;1663;1655;False;True;False;True;N/A;N/A;N/A
00055-00000053.soc;53;2024-10-16 17:43:05.747277;bf65264f97763cb2c6ab417cdebcd91a;induced;247;559;559;False;True;True;True;False;False;False
