2,4,8,7
2,{1,2},1,6
2,8,1,1
2,8,8,6
2,8,8,2
2,2,2,{1,2}
2,3,1,{1,2}
2,{1,2},4
2,{1,2},8
2,8,2,2
2,4,8,1
2,4,1
2,3,{1,2},3
2,3,{1,2},2
2,3,{1,2},7
2,7,8,8
2,7,8,7
2,7,8,4
2,{1,2},3,{1,2}
2,4,5,5
2,6,{1,2},3
2,1,7,9
2,5,{1,2},8
2,2,2,4
2,2,2,6
2,8,7,6
2,8,7,5
2,{1,2},7,5
2,2,8,9
2,6,2
2,8,5,3
2,6,5,{1,2}
2,3,6,6
2,3,2,{1,2}
2,{1,2},1,3
2,8,1,8
2,4,4,1
2,{1,2},5,3
2,{1,2},5,1
2,2,1,{1,2}
2,2,7,7
2,5,6,5
2,6,5
2,7,8
2,6,4,7
2,4,2,2
1,5,{1,2}
1,4,6,6
1,4,6,4
1,4,6,2
1,6,3,{1,2}
1,7,7,1
1,1,3,{1,2}
1,{1,2},1,{1,2}
1,5,3,9
1,3,3,9
1,5,4,5
1,8,6
1,8,4
1,1,{1,2},1
1,{1,2},{1,2},4
1,{1,2},{1,2},6
1,{1,2},{1,2},8
1,1,4,1
1,1,4,4
1,8,4,8
1,8,4,1
1,8,4,3
1,7,5,9
1,{1,2},1,4
1,{1,2},6,8
1,10,3
1,2,9,5
1,2,9,1
1,8,8,1
1,9,3,4
1,{1,2},1,7
1,2,4,{1,2}
1,2,{1,2},2
1,6,8,6
1,4,8,2
1,2,{1,2},3
1,2,{1,2},1
1,8,6,4
1,8,6,9
1,1,{1,2},{1,2}
1,2,{1,2},7
1,8,2,8
1,2,7,9
1,{1,2},4,6
1,2,3,9
1,4,6
1,{1,2},5,8
1,4,8
1,6,1,1
1,{1,2},5,{1,2}
1,1,9,5
1,{1,2},2,1
1,{1,2},2,8
1,6,5,5
1,3,{1,2},6
1,{1,2},6,5
1,{1,2},6,7
1,4,3,3
1,2,1,9
1,9,3
1,4,7,7
1,2,5,9
1,5,6,6
1,5,8,9
1,9,5,2
1,1,9,9
1,5,6,9
1,8,7,{1,2}
1,6,7,7
1,8,8
1,4,1,1
1,4,1,4
1,8,{1,2},{1,2}
1,4,5,4
1,6,{1,2},1
1,{1,2},6,2
1,4,9,9
1,7,4,4
1,4,7,9
1,2,6,2
1,5,{1,2},3
1,5,{1,2},7
1,{1,2},8,1
1,8,{1,2}
1,8,3,7
1,{1,2},3,8
1,{1,2},3,1
1,4,{1,2}
1,8,7,8
1,5,7,{1,2}
1,{1,2},7,2
1,{1,2},7,4
1,{1,2},7,7
1,3,3,{1,2}
1,2,4,4
1,5,9
1,7,6,6
1,7,6,7
1,7,{1,2},5
1,7,{1,2},4
1,3,3,8
1,{1,2},8,7
1,{1,2},8,2
1,6,8
1,8,5,5
1,1,4,{1,2}
1,2,7,{1,2}
1,4,8,5
1,7,7,6
1,6,6,8
1,{1,2},1,2
1,4,4,5
1,4,4,6
1,4,4,3
1,4,4,2
1,3,6,9
1,8,9,5
1,{1,2},5,9
1,7,5,{1,2}
1,7,1,9
1,3,8,8
1,4,8,6
1,7,7,{1,2}
1,1,6,6
1,1,{1,2},8
1,1,{1,2},7
1,1,2,9
1,6,6
